Date(UTC),Gas_Fees,Network_Utilization,Ether_Price,Network_Hash_Rate,Block_Difficulty,Block_Count_Reward,Block_Reward,Block_Size,Block_Time,Daily_Active_ERC20,Daily_Active_Eth,Gas_Limit,Gas_Used,Ethereum_Daily_Transactions,Uncles
9-24-2020,1.09E+11,0.9732,349.18,248121.4467,3130.961,6513,13590.875,37690,13.06,266545,392544,12458096,78963329478,1087537,334
9-25-2020,1.03E+11,0.9712,352.02,247769.8252,3153.235,6452,13476.8125,37258,13.26,241610,358513,12457670,78060701536,1034790,337
9-26-2020,83509486824,0.9762,354.21,254199.3072,3250.861,6426,13415.125,36638,13.27,227909,357624,12470471,78219863288,984559,330
9-27-2020,86032333679,0.9737,357.67,252519.4224,3271.997,6368,13251.25,36580,13.42,222287,348447,12456251,77232274120,966479,300
9-28-2020,1.22E+11,0.9767,354.01,251418.9419,3243.631,6404,13306.5625,38712,13.35,247113,370708,12454377,77899985330,1080187,293
9-29-2020,1.54E+11,0.9744,359.92,250888.4762,3248.429,6387,13266.125,38831,13.35,273378,370761,12427217,77337826258,1088234,286
9-30-2020,1.20E+11,0.9753,359.86,253214.6819,3265.336,6404,13311.25,38201,13.34,297648,368437,12435661,77669896295,1079040,296
10-01-2020,1.01E+11,0.9762,353.09,253031.2371,3263.944,6425,13314.3125,36977,13.34,228640,361319,12461290,78153314780,1018741,273
10-02-2020,93806763969,0.9776,345.83,254357.382,3285.465,6361,13283.25,36763,13.36,218675,352205,12465901,77516194687,1002138,328
10-03-2020,79724495395,0.9763,346.32,249457.7118,3214.968,6375,13313.5625,34866,13.37,213851,328233,12443822,77451328901,956528,329
10-04-2020,83002261988,0.9776,352.67,251323.8346,3253.578,6373,13264.5625,37145,13.43,205375,339462,12464926,77657372343,985452,301
10-05-2020,90700178586,0.9745,353.84,254987.7643,3260.945,6446,13427.625,37933,13.24,227219,328559,12466206,78307833105,1027690,310
10-06-2020,1.09E+11,0.9757,340.85,265383.1585,3395.395,6472,13428.0625,39563,13.2,241638,350221,12469435,78747165348,1083502,281
10-07-2020,85972225652,0.9745,341.91,259382.3062,3375.603,6337,13184.375,37957,13.5,248826,352705,12460975,76951259805,1035384,302
10-08-2020,87114899986,0.9757,351.2,254594.1659,3298.386,6301,13221,37115,13.54,240255,349359,12279575,75375596104,1019446,368
10-09-2020,80387358281,0.9741,365.41,257731.4794,3313.69,6378,13342.375,37292,13.41,255441,374349,12453527,77357297734,1049571,342
10-10-2020,64197264627,0.9436,370.88,262559.7762,3335.073,6509,13520.3125,35619,13.13,255094,365867,12466925,76569429799,1036351,293
10-11-2020,49653860265,0.9743,374.4,260752.4476,3273.614,6569,13669.5625,35265,12.97,261563,356874,12467821,79786775919,1004701,313
10-12-2020,76063541206,0.9724,386.91,259780.9543,3295.415,6457,13506.125,38657,13.17,265960,371009,12469822,78295187648,1092162,354
10-13-2020,75080099063,0.9766,381.41,265919.1653,3320.627,6574,13739.5625,38207,12.9,282647,405963,12475538,80096589404,1127396,345
10-14-2020,75643030426,0.9755,379.04,260079.179,3280.415,6538,13609.75,37253,13.05,280679,393764,12473041,79547880329,1093927,312
10-15-2020,74178882628,0.9787,377.82,265545.748,3342.047,6565,13641.75,39335,12.91,298648,533511,12470731,80133031649,1249576,300
10-16-2020,63068023041,0.9739,365.58,262450.2101,3340.557,6496,13492.25,37897,13.09,289959,483916,12474317,78926805019,1161135,292
10-17-2020,36291623945,0.9738,368.53,264144.0378,3336.069,6527,13588.125,34983,13.05,285430,431067,12476373,79293510847,1051772,314
10-18-2020,40183042347,0.9747,378.44,253714.0929,3255.74,6450,13382.4375,34916,13.25,262374,367266,12476496,78440855920,995711,283
10-19-2020,56873119620,0.9773,379.41,267424.9409,3327.407,6594,13781.375,38376,12.89,281030,396357,12472844,80373648781,1128930,350
10-20-2020,61935567910,0.9749,368.83,264326.5699,3347.672,6505,13550.5625,38673,13.1,280954,389225,12474870,79106046104,1105678,317
10-21-2020,74178258309,0.9773,391.46,262889.3283,3334.357,6513,13532.6875,39300,13.12,287697,421969,12474919,79399947057,1159354,299
10-22-2020,63311659678,0.9751,414.5,264632.0375,3334.919,6538,13618.875,39041,13.03,294565,452632,12477614,79547201646,1189043,318
10-23-2020,58483044067,0.976,409.57,265293.0131,3384.219,6474,13458.6875,37597,13.2,290093,430670,12480845,78856378259,1132837,299
10-24-2020,32203857762,0.9754,412.52,270618.4473,3394.024,6582,13689.4375,33663,12.96,252397,394318,12474388,80084922236,1012156,307
10-25-2020,33050174347,0.9777,406.3,263123.7684,3359.523,6479,13450.25,33759,13.19,230959,350599,12478105,79042948835,965206,288
10-26-2020,55960128939,0.9794,393.11,255042.5903,3248.184,6466,13470.625,37969,13.14,244771,382457,12478151,79016361979,1086139,318
10-27-2020,43438225272,0.9779,403.74,261270.7462,3293.521,6545,13620.0625,38239,13.07,279849,386285,12478960,79863638745,1078466,309
10-28-2020,64546938423,0.9763,388.77,264434.5193,3325.639,6551,13646.4375,39478,12.95,269635,409334,12475808,79792369114,1139608,319
10-29-2020,68638448298,0.9776,387.54,269899.6122,3402.791,6526,13613.4375,38598,13.02,253802,377289,12474011,79579101714,1107849,327
10-30-2020,63336696249,0.978,382.76,262882.3879,3352.478,6491,13469,38732,13.09,260734,390866,12474851,79189425544,1111013,284
10-31-2020,40821601761,0.9737,386.76,264362.7692,3350.094,6526,13554.25,37664,13.09,287950,411117,12474670,79268978218,1089587,292
11-01-2020,33958389367,0.9759,396.49,268618.7783,3396.058,6511,13578.9375,36823,13.1,241507,383398,12477630,79282977653,1050753,323
11-02-2020,59556293025,0.9781,383.61,257635.824,3291.886,6474,13444,39219,13.21,279315,416670,12478380,79012728281,1156870,288
11-03-2020,44994623512,0.9787,388.17,264416.6088,3349.303,6518,13554.6875,38720,13.05,309899,410326,12480562,79616921576,1119359,303
11-04-2020,36929765158,0.9761,402.66,262921.7818,3340.653,6527,13522.8125,38593,13.09,257130,465901,12477722,79492127790,1137324,273
11-05-2020,50351219255,0.9764,416.89,260937.2006,3301.842,6514,13563.125,38977,13.09,262021,426633,12473765,79336277230,1128431,314
11-06-2020,59743475915,0.9756,456.32,268987.9676,3392.287,6539,13615.75,40265,13.04,270363,459937,12475256,79584660676,1171971,312
11-07-2020,55699556300,0.9758,435.82,270855.0568,3438.419,6500,13521.625,39353,13.15,267147,433313,12469641,79093696984,1131722,306
11-08-2020,29270287574,0.9773,454.74,261643.365,3310.777,6538,13568.375,35311,13.04,250033,397032,12474492,79701963471,1016465,290
11-09-2020,43036804081,0.9779,444.45,264378.0815,3360.639,6507,13512.125,39368,13.1,278660,431764,12477895,79396785999,1147695,290
11-10-2020,50067322104,0.9788,450.86,265163.0229,3383.06,6452,13448,40206,13.16,273967,417243,12476503,78793907472,1157455,320
11-11-2020,52469222811,0.9778,463.91,268484.3011,3402.823,6528,13554.0625,36840,13.08,298903,427869,12477951,79640154012,1096582,289
11-12-2020,58433082358,0.9813,462.78,264618.1822,3358.75,6512,13527.9375,37937,13.09,313670,409178,12474633,79708979348,1099253,295
11-13-2020,54834222262,0.9781,476.87,270725.9898,3424.202,6534,13579.0625,39425,13,304474,426682,12476628,79735847173,1156377,297
11-14-2020,34540619732,0.977,461.03,265454.2954,3352.617,6542,13596.1875,36612,13,263608,425066,12477608,79752260413,1067063,299
11-15-2020,34544174003,0.9755,448.51,273273.2668,3451.368,6546,13598.6875,36704,13.05,252037,385068,12476491,79665549484,1037428,295
11-16-2020,47985935398,0.979,461.01,264013.4807,3364.916,6476,13474.1875,38425,13.15,278012,417196,12470455,79057383494,1105512,303
11-17-2020,74866465876,0.9757,482.71,269938.1603,3413.738,6525,13575.6875,39870,13.05,286456,435594,12475694,79420719589,1173012,307
11-18-2020,80394403719,0.9794,478.76,266830.9124,3416.954,6456,13408.9375,38280,13.23,265456,416577,12476858,78884707574,1120798,291
11-19-2020,46783318521,0.9784,471.82,275283.4507,3437.562,6609,13748.125,38221,12.87,273460,436937,12472586,80648971146,1122748,310
11-20-2020,68357121233,0.9751,510.43,274936.7927,3509.313,6452,13447.5625,40044,13.19,280489,442114,12483766,78540212070,1162871,317
11-21-2020,66371016498,0.9746,552.26,278233.8347,3495.115,6566,13666.25,40073,12.94,274517,464448,12478136,79852230557,1172183,312
11-22-2020,62695231579,0.9747,560.01,280235.5571,3555.934,6509,13534.5,40163,13.02,256579,451267,12477367,79155483331,1148006,300
11-23-2020,76578870525,0.9786,609.13,268619.2702,3421.094,6451,13472.0625,42075,13.16,299254,469915,12479492,78782841274,1213632,333
11-24-2020,93649625593,0.9728,604.98,280066.8046,3513.543,6567,13682.75,41631,12.95,313820,460524,12478292,79715083050,1240072,320
11-25-2020,61060602390,0.9766,569.4,280107.1251,3557.962,6469,13505.8125,41409,13.16,299065,477885,12481505,78851915577,1205924,333
11-26-2020,1.43E+11,0.9733,520.22,277569.0916,3518.481,6533,13552.6875,40851,13.07,281202,417612,12479339,79349591096,1173330,283
11-27-2020,45168615208,0.9788,518.83,276594.2306,3556.212,6417,13347.6875,38212,13.34,286205,446478,12480642,78391315304,1102889,303
11-28-2020,34986023055,0.9771,537.99,276630.2627,3465.399,6599,13710.875,34215,12.89,259296,408303,12472904,80422510325,992335,298
11-29-2020,30780782615,0.9759,576,285270.8271,3615.579,6512,13547.8125,34741,13.11,250953,440192,12480967,79310759260,993930,305
11-30-2020,78983988030,0.9781,616.14,288183.5567,3616.421,6570,13679.1875,40058,12.92,282404,430099,12479861,80194820798,1183915,315
12-01-2020,87210450983,0.9763,586.23,291797.5556,3692.342,6519,13567.5625,40453,13.08,290470,438073,12478577,79417362821,1172361,309
12-02-2020,44017238565,0.9761,598.26,274311.2988,3518.482,6441,13390.1875,38852,13.22,255831,403142,12478946,78455307924,1071389,295
12-03-2020,47047850997,0.9734,616.55,286334.5167,3610.523,6559,13615.3125,40532,12.99,252503,410608,12478459,79655755902,1114178,293
12-04-2020,54133415152,0.9772,567.67,284417.8054,3634.625,6449,13437.5,41262,13.22,261298,410141,12480436,78593382248,1134337,312
12-05-2020,37247774997,0.9763,596.93,284714.3389,3615.952,6495,13518,37952,13.15,240144,401719,12479344,79071561462,1055722,308
12-06-2020,36457991314,0.9758,602.3,287939.1606,3629.168,6558,13626.3125,38320,13,233244,376885,12481184,79796966700,1034515,297
12-07-2020,50119786947,0.9769,591.36,283120.0076,3625.01,6465,13419.6875,40459,13.16,252399,395197,12479581,78739456406,1102501,283
12-08-2020,64453892343,0.9784,554.82,285510.2449,3637.824,6484,13479.0625,42595,13.11,260372,403949,12476740,79147899784,1149816,297
12-09-2020,65315353811,0.9762,573.44,289906.1899,3633.816,6603,13704.875,40708,12.92,259689,401998,12474315,80408427175,1150822,290
12-10-2020,56230297216,0.9785,558.36,286073.0634,3692.368,6425,13313.8125,39910,13.26,251962,381124,12479323,78459732756,1092429,269
12-11-2020,63672809905,0.981,544.14,280182.386,3561.012,6486,13508,42280,13.14,257710,403955,12481315,79415441036,1122160,312
12-12-2020,42794623984,0.9777,568.26,283508.9806,3597.999,6491,13520.5625,36771,13.08,274815,425305,12480114,79201181970,1092064,317
12-13-2020,45496784769,0.9786,590.72,285898.3644,3661.126,6487,13421.5,37847,13.18,278264,453642,12479137,79221016663,1142703,260
12-14-2020,63655438361,0.9781,586.35,278583.3886,3521.007,6524,13586.25,40676,13.04,307140,470822,12482078,79648873534,1241593,312
12-15-2020,84560575140,0.9762,589.17,279636.5702,3567.72,6489,13468.6875,40999,13.13,311201,444755,12485644,79074915212,1215285,283
12-16-2020,83601467306,0.9803,637.74,281807.8559,3559.678,6535,13595.3125,42017,13.02,329645,488008,12481915,79951277395,1261767,305
12-17-2020,1.39E+11,0.9756,643.16,283549.4698,3583.773,6540,13589.25,43508,13.05,325499,537242,12481942,79627450773,1342281,296
12-18-2020,74197672209,0.9759,654.55,285546.1857,3632.39,6491,13497.8125,40747,13.13,319451,476663,12481434,79037397236,1193950,301
12-19-2020,70165553145,0.979,658.7,280966.9359,3573.612,6514,13501.9375,40848,13.07,262066,477560,12484016,79608772275,1162872,279
12-20-2020,44525185130,0.984,638.17,286901.0897,3619.78,6542,13614.125,39616,12.99,268525,404962,12477287,80319231358,1074305,306
12-21-2020,80001622383,0.9802,607.9,289574.4372,3677.136,6504,13520.75,42079,13.11,271343,403845,12479168,79552645599,1146949,300
12-22-2020,66555945514,0.9786,637.23,287688.3518,3668.281,6502,13476.625,42003,13.13,270186,407729,12481186,79413268364,1147101,274
12-23-2020,1.08E+11,0.9765,585.25,295181.6095,3696.187,6597,13712.6875,48714,12.95,321381,458030,12480767,80401648551,1254308,303
12-24-2020,89685037081,0.9769,612.32,286676.6523,3684.746,6470,13374.75,42719,13.15,294949,426189,12480824,78882857208,1142743,252
12-25-2020,91695148943,0.977,626.83,281844.035,3609.208,6435,13406,53908,13.18,267425,401214,12480424,78458935977,1140417,312
12-26-2020,66456740443,0.9786,636.07,292173.1417,3653.75,6583,13726.875,45645,12.9,265630,407771,12478956,80390812298,1139562,326
12-27-2020,98656135135,0.9805,683.98,286869.8532,3650.84,6508,13504.3125,45278,13.11,258924,429897,12478004,79617170233,1177372,281
12-28-2020,1.14E+11,0.9761,729.59,300739.6361,3784.431,6597,13658.3125,46018,12.9,294726,465651,12478868,80353454827,1256783,269
12-29-2020,96068312188,0.9812,731.55,292932.1504,3784.291,6410,13298.375,44851,13.3,293980,452769,12481859,78498863946,1206703,278
12-30-2020,1.14E+11,0.9761,752.53,289658.8006,3670.116,6544,13562.6875,43028,13.01,280129,451586,12476014,79683258757,1227653,275
12-31-2020,99481529136,0.9762,737.15,293670.9535,3738.496,6502,13492.8125,41259,13.08,279919,426829,12475450,79183032550,1163876,285
01-01-2021,66560418720,0.9798,730.6,293762.6595,3730.319,6545,13534.1875,40957,13.06,258943,446762,12481118,80034402241,1136712,259
01-02-2021,1.03E+11,0.9827,774.9,306346.6018,3851.062,6601,13668.75,40870,12.94,259139,424287,12478403,80944343007,1170839,272
01-03-2021,1.70E+11,0.9777,978.69,303868.9075,3872.312,6476,13479.25,43196,13.15,256428,494406,12470259,78950689587,1234419,304
01-04-2021,2.59E+11,0.9769,1043.16,303251.2505,3861.593,6517,13496,43280,13.08,258351,516263,12482230,79459728805,1275169,268
01-05-2021,1.38E+11,0.9785,1103.19,306097.1481,3864.795,6532,13600.6875,43617,12.97,285996,509462,12491564,79836396470,1258441,311
01-06-2021,1.25E+11,0.9801,1210.59,308011.7001,3914.136,6485,13516.125,44121,13.17,297635,535915,12493701,79404156622,1280434,314
01-07-2021,1.33E+11,0.9781,1225.5,306700.5055,3946.816,6436,13355.375,44985,13.22,290914,574823,12493844,78552567530,1298568,278
01-08-2021,1.40E+11,0.9793,1216.98,314493.4455,3962.122,6593,13644.0625,43536,12.96,282031,535635,12494298,80667103300,1288953,265
01-09-2021,92563339823,0.9776,1279.96,311835.6593,3986.182,6476,13436.1875,42520,13.2,278860,540285,12494399,79093105359,1231759,283
01-10-2021,87310659101,0.9775,1255.72,317391.222,4027.405,6554,13547.9375,42576,13.01,280337,528656,12494279,80042761416,1210603,255
01-11-2021,2.38E+11,0.9801,1088.37,321688.6868,4071.174,6528,13572.1875,45238,13.03,256710,517725,12493957,79929732115,1280285,299
01-12-2021,87031984990,0.9808,1050.04,324396.8739,4097.645,6555,13600.5625,41753,12.99,276725,470632,12495323,80324648072,1165508,285
1-13-2021,67945681638,0.9804,1129.84,325770.1104,4108.384,6561,13627.125,40868,12.99,267256,461854,12495107,80371646458,1126532,290
1-14-2021,85478387564,0.9783,1232.11,328131.9598,4216.957,6406,13357.0625,42959,13.33,278638,491628,12495179,78290503497,1184604,317
1-15-2021,94274611075,0.9767,1169.06,326202.6343,4109.04,6581,13642.875,43197,12.89,277794,508947,12493839,80306580523,1227187,278
1-16-2021,81160820583,0.9773,1228.52,332255.1144,4224.079,6508,13514,42907,13.09,262456,495600,12493336,79462467859,1193339,288
1-17-2021,63895643119,0.975,1233.73,323388.492,4116.2,6494,13495.125,42376,13.09,252610,460716,12493621,79102214140,1133096,294
1-18-2021,75294263372,0.9721,1258.31,328427.9815,4163.782,6496,13541.9375,44473,13.03,279829,485360,12492083,78877776240,1217953,319
1-19-2021,1.01E+11,0.9716,1367.65,330782.0894,4188.711,6533,13565.375,45834,13.06,262291,513876,12494298,79297032568,1252236,290
1-20-2021,83504044289,0.9762,1377.75,338213.5899,4271.547,6578,13611.4375,43997,12.99,261451,495988,12494025,80221317406,1213930,263
1-21-2021,1.21E+11,0.9815,1111.49,333611.3356,4256.981,6478,13461.0625,43868,13.16,249215,454587,12492581,79404809729,1178190,293
1-22-2021,1.32E+11,0.9766,1234.56,337203.7795,4289.518,6481,13494.4375,43221,13.12,245969,453378,12493794,79064072567,1182794,311
1-23-2021,80179001262,0.9778,1234.1,342782.1891,4345.126,6541,13558.6875,42081,13,244803,452831,12492508,79863148815,1140666,275
1-24-2021,81094537437,0.9794,1392.45,344284.8207,4378.306,6481,13503.8125,42593,13.11,234312,447566,12491730,79272400668,1117744,313
1-25-2021,1.08E+11,0.9775,1318.47,349323.0236,4429.988,6524,13544.3125,45118,13.03,255142,469768,12495130,79668647992,1207263,289
1-26-2021,85152958296,0.9761,1368.22,350582.3676,4438.142,6514,13562.4375,44228,13.09,260307,479431,12494676,78759805850,1194595,311
1-27-2021,1.00E+11,0.9759,1241.51,356131.184,4571.347,6468,13389.6875,44547,13.19,270901,430742,12492097,78826557381,1140980,263
1-28-2021,94810705889,0.9783,1330.78,353864.8024,4480.352,6498,13555.125,45210,13.12,280337,480759,12495532,79412823469,1190834,326
1-29-2021,1.41E+11,0.9793,1379.13,346680.4233,4439.483,6453,13416.375,46505,13.25,288454,531973,12494589,78940120803,1293963,294
1-30-2021,1.13E+11,0.9773,1379.35,344782.5762,4449.472,6390,13307.5625,44634,13.36,269102,504767,12493440,78000929398,1218241,305
1-31-2021,1.29E+11,0.9781,1314.18,355631.6947,4449.903,6637,13741.75,44764,12.87,266116,483761,12494107,81091114055,1244924,268
02-01-2021,1.54E+11,0.9779,1374.57,363456.7296,4615.324,6489,13519.9375,45840,13.13,279533,504674,12493157,79242528840,1300451,315
02-02-2021,1.76E+11,0.9786,1513.9,363476.4797,4608.801,6494,13539.5,46774,13.17,280938,523487,12495229,79383052926,1302891,320
02-03-2021,1.73E+11,0.9783,1667.22,359884.1034,4561.242,6484,13541.5625,45658,13.07,282102,552085,12494433,79239413970,1314906,333
02-04-2021,2.33E+11,0.9735,1597.44,368332.2937,4644.47,6516,13611.5,44850,13.02,278366,538660,12495582,79245711874,1309863,336
02-05-2021,2.52E+11,0.9805,1721.48,367925.2545,4703.172,6447,13433.5,45507,13.19,284357,527200,12493096,78945097196,1316904,312
02-06-2021,1.80E+11,0.9756,1679.14,369168.7526,4690.615,6519,13524.5625,42340,13.12,278049,508149,12494322,79431746322,1227828,281
02-07-2021,1.60E+11,0.9748,1614.64,383343.6912,4823.9,6554,13648,43081,12.99,273678,506071,12493230,79781005643,1230638,312
02-08-2021,2.13E+11,0.978,1752.87,380557.1218,4855.306,6468,13463.25,44454,13.15,287171,528317,12491849,78973896198,1275739,304
02-09-2021,2.34E+11,0.9775,1772.05,378192.1621,4810.925,6485,13506.4375,44980,13.11,303291,539343,12492133,79167701041,1327544,307
02-10-2021,2.13E+11,0.9768,1743,379900.8951,4807.886,6528,13583.9375,44274,13.03,303384,545138,12492676,79638181587,1320357,299
02-11-2021,1.75E+11,0.9739,1787.69,385283.5901,4893.209,6517,13531.375,44892,13.06,293919,535331,12491476,79245756715,1270521,286
02-12-2021,1.80E+11,0.9778,1844.84,394544.4684,4999.801,6524,13567.125,46650,13.03,294371,525546,12491432,79663712564,1290300,294
